569.49335;485.34503;18.0299;61.5;25.9903
569.49335;485.34503;18.0299;61.5;12.9951
569.49335;485.34503;18.0299;61.5;38.9854
569.49335;485.34503;18.0299;61.5;51.9807
569.49335;485.34503;18.0299;61.5;77.9716
580.99906;449.24786;18.2035;60.0;25.8358
580.99906;449.24786;18.2035;60.0;12.9179
580.99906;449.24786;18.2035;60.0;38.7538
580.99906;449.24786;18.2035;60.0;51.6718
580.99906;449.24786;18.2035;60.0;77.5082
563.52566;505.24489;17.7358;61.5;26.0753
563.52566;505.24489;17.7358;61.5;13.0376
563.52566;505.24489;17.7358;61.5;39.113
563.52566;505.24489;17.7358;61.5;52.1507
563.52566;505.24489;17.7358;61.5;78.2266
574.71977;468.46079;16.2626;58.5;25.9033
574.71977;468.46079;16.2626;58.5;12.9516
574.71977;468.46079;16.2626;58.5;38.855
574.71977;468.46079;16.2626;58.5;51.8068
574.71977;468.46079;16.2626;58.5;77.7107
557.00625;525.22595;18.1374;60.0;26.1644
557.00625;525.22595;18.1374;60.0;13.0822
557.00625;525.22595;18.1374;60.0;39.2466
557.00625;525.22595;18.1374;60.0;52.329
557.00625;525.22595;18.1374;60.0;78.494
586.01379;432.20288;18.0679;60.0;25.7602
586.01379;432.20288;18.0679;60.0;12.8801
586.01379;432.20288;18.0679;60.0;38.6404
586.01379;432.20288;18.0679;60.0;51.5206
586.01379;432.20288;18.0679;60.0;77.2814
552.00781;542.22119;18.1231;60.0;26.2393
552.00781;542.22119;18.1231;60.0;13.1197
552.00781;542.22119;18.1231;60.0;39.3591
552.00781;542.22119;18.1231;60.0;52.4789
552.00781;542.22119;18.1231;60.0;78.7188
594.07034;416.32779;16.7159;66.0;25.6814
594.07034;416.32779;16.7159;66.0;12.8407
594.07034;416.32779;16.7159;66.0;38.5222
594.07034;416.32779;16.7159;66.0;51.3631
594.07034;416.32779;16.7159;66.0;77.0451
596.35397;399.04221;14.6024;60.0;25.5847
596.35397;399.04221;14.6024;60.0;12.7923
596.35397;399.04221;14.6024;60.0;38.3771
596.35397;399.04221;14.6024;60.0;51.1696
596.35397;399.04221;14.6024;60.0;76.755
546.53723;560.20859;17.6293;61.5;26.3143
546.53723;560.20859;17.6293;61.5;13.1571
546.53723;560.20859;17.6293;61.5;39.4715
546.53723;560.20859;17.6293;61.5;52.6288
546.53723;560.20859;17.6293;61.5;78.9437
597.28694;386.39;30.9975;78.0;25.7103
597.28694;386.39;30.9975;78.0;12.8552
597.28694;386.39;30.9975;78.0;38.5655
597.28694;386.39;30.9975;78.0;51.4208
597.28694;386.39;30.9975;78.0;77.1316
537.23961;579.36263;13.6301;81.0;26.3824
537.23961;579.36263;13.6301;81.0;13.1912
537.23961;579.36263;13.6301;81.0;39.5736
537.23961;579.36263;13.6301;81.0;52.765
537.23961;579.36263;13.6301;81.0;79.148
