388.56293;662.91999;56.4649;46.5;26.1776
388.56293;662.91999;56.4649;46.5;13.0888
388.56293;662.91999;56.4649;46.5;39.2664
388.56293;662.91999;56.4649;46.5;52.3552
388.56293;662.91999;56.4649;46.5;78.533
413.01494;646.2669;58.8626;46.5;26.1603
413.01494;646.2669;58.8626;46.5;13.0801
413.01494;646.2669;58.8626;46.5;39.2404
413.01494;646.2669;58.8626;46.5;52.3206
366.1492;682.60407;56.1197;60.0;26.2032
366.1492;682.60407;56.1197;60.0;13.1016
366.1492;682.60407;56.1197;60.0;39.3048
366.1492;682.60407;56.1197;60.0;52.4064
366.1492;682.60407;56.1197;60.0;78.6098
483.82194;598.53181;58.739;51.0;26.0917
483.82194;598.53181;58.739;51.0;13.0459
483.82194;598.53181;58.739;51.0;39.1376
483.82194;598.53181;58.739;51.0;52.1835
483.82194;598.53181;58.739;51.0;78.2754
558.25147;547.85464;58.0854;52.5;26.0229
455.70512;618.01681;58.1577;49.5;26.1176
455.70512;618.01681;58.1577;49.5;13.0588
455.70512;618.01681;58.1577;49.5;39.1764
455.70512;618.01681;58.1577;49.5;52.2352
455.70512;618.01681;58.1577;49.5;78.353
523.51401;571.08842;55.9686;51.0;26.0411
523.51401;571.08842;55.9686;51.0;13.0205
523.51401;571.08842;55.9686;51.0;78.1236
581.80727;531.5407;58.7968;51.0;26.0026
606.37215;514.09681;52.605;52.5;25.9479
606.37215;514.09681;52.605;52.5;12.974
342.04472;698.96656;53.2901;60.0;26.2228
342.04472;698.96656;53.2901;60.0;13.1114
342.04472;698.96656;53.2901;60.0;52.4458
342.04472;698.96656;53.2901;60.0;78.6689
315.31626;714.38778;53.0191;31.5;26.1618
315.31626;714.38778;53.0191;31.5;78.4857
