568.44299;449.35657;-23.4627;70.5;26.1668
568.44299;449.35657;-23.4627;70.5;13.0834
568.44299;449.35657;-23.4627;70.5;39.2503
568.44299;449.35657;-23.4627;70.5;52.3339
568.44299;449.35657;-23.4627;70.5;78.5013
573.2949;462.0077;-22.5386;70.5;26.2009
573.2949;462.0077;-22.5386;70.5;13.1004
573.2949;462.0077;-22.5386;70.5;39.3014
573.2949;462.0077;-22.5386;70.5;52.402
573.2949;462.0077;-22.5386;70.5;78.6035
563.53641;437.26524;-21.0608;69.0;26.1179
563.53641;437.26524;-21.0608;69.0;13.0589
563.53641;437.26524;-21.0608;69.0;39.1769
563.53641;437.26524;-21.0608;69.0;52.236
563.53641;437.26524;-21.0608;69.0;78.3545
578.44561;473.36261;-23.4787;70.5;26.2372
578.44561;473.36261;-23.4787;70.5;13.1186
578.44561;473.36261;-23.4787;70.5;39.3559
578.44561;473.36261;-23.4787;70.5;52.4747
578.44561;473.36261;-23.4787;70.5;78.7125
583.44673;485.36517;-23.4856;70.5;26.2725
583.44673;485.36517;-23.4856;70.5;13.1362
583.44673;485.36517;-23.4856;70.5;39.4088
583.44673;485.36517;-23.4856;70.5;52.5452
583.44673;485.36517;-23.4856;70.5;78.8182
587.75496;495.81183;-22.5273;69.0;26.2985
587.75496;495.81183;-22.5273;69.0;13.1493
587.75496;495.81183;-22.5273;69.0;39.4479
587.75496;495.81183;-22.5273;69.0;52.5973
587.75496;495.81183;-22.5273;69.0;78.8964
559.65416;427.56475;-21.8625;69.0;26.0917
559.65416;427.56475;-21.8625;69.0;13.0458
559.65416;427.56475;-21.8625;69.0;39.1375
559.65416;427.56475;-21.8625;69.0;52.1835
559.65416;427.56475;-21.8625;69.0;78.2758
592.61048;507.45508;-21.5684;69.0;26.3312
592.61048;507.45508;-21.5684;69.0;13.1656
592.61048;507.45508;-21.5684;69.0;39.4969
592.61048;507.45508;-21.5684;69.0;52.6626
592.61048;507.45508;-21.5684;69.0;78.9944
596.6259;517.49399;-21.6727;69.0;26.3629
596.6259;517.49399;-21.6727;69.0;13.1814
596.6259;517.49399;-21.6727;69.0;39.5444
596.6259;517.49399;-21.6727;69.0;52.726
596.6259;517.49399;-21.6727;69.0;79.0896
554.77225;418.08129;-25.4036;70.5;26.0912
554.77225;418.08129;-25.4036;70.5;39.1369
554.77225;418.08129;-25.4036;70.5;52.1827
554.77225;418.08129;-25.4036;70.5;78.2745
599.61999;527.39032;-22.1387;76.5;26.3943
599.61999;527.39032;-22.1387;76.5;39.5915
599.61999;527.39032;-22.1387;76.5;52.7888
599.61999;527.39032;-22.1387;76.5;79.1837
586.20917;470.6929;63.7024;208.5;26.6821
586.20917;470.6929;63.7024;208.5;13.3411
586.20917;470.6929;63.7024;208.5;53.3643
586.20917;470.6929;63.7024;208.5;80.0466
