565.88147;501.8308;-37.8373;141.0;25.5053
565.88147;501.8308;-37.8373;141.0;12.7526
565.88147;501.8308;-37.8373;141.0;38.2579
565.88147;501.8308;-37.8373;141.0;51.0107
565.88147;501.8308;-37.8373;141.0;76.5163
579.9885;520.96807;-38.0495;141.0;25.5622
579.9885;520.96807;-38.0495;141.0;12.7811
579.9885;520.96807;-38.0495;141.0;38.3434
579.9885;520.96807;-38.0495;141.0;51.1246
579.9885;520.96807;-38.0495;141.0;76.6873
550.00042;480.98329;-38.0731;141.0;25.4446
550.00042;480.98329;-38.0731;141.0;12.7223
550.00042;480.98329;-38.0731;141.0;38.1669
550.00042;480.98329;-38.0731;141.0;50.8893
550.00042;480.98329;-38.0731;141.0;76.3343
536.21726;461.44784;-37.7184;139.5;25.3853
536.21726;461.44784;-37.7184;139.5;12.6926
536.21726;461.44784;-37.7184;139.5;38.078
536.21726;461.44784;-37.7184;139.5;50.7708
536.21726;461.44784;-37.7184;139.5;76.1565
594.98847;540.96803;-38.0494;141.0;25.6213
594.98847;540.96803;-38.0494;141.0;12.8107
594.98847;540.96803;-38.0494;141.0;38.4321
594.98847;540.96803;-38.0494;141.0;51.2428
594.98847;540.96803;-38.0494;141.0;76.8646
643.13455;607.17533;-38.1362;30.0;25.6897
643.13455;607.17533;-38.1362;30.0;12.8448
643.13455;607.17533;-38.1362;30.0;38.5346
643.13455;607.17533;-38.1362;30.0;51.3795
643.13455;607.17533;-38.1362;30.0;77.0696
628.14846;587.193;-38.265;30.0;25.6309
628.14846;587.193;-38.265;30.0;12.8154
628.14846;587.193;-38.265;30.0;38.4464
628.14846;587.193;-38.265;30.0;51.2619
628.14846;587.193;-38.265;30.0;76.8932
613.14835;567.19286;-38.264;30.0;25.572
613.14835;567.19286;-38.264;30.0;12.786
658.14366;627.18692;-38.2207;30.0;25.749
658.14366;627.18692;-38.2207;30.0;38.6235
658.14366;627.18692;-38.2207;30.0;51.4981
658.14366;627.18692;-38.2207;30.0;77.2475
663.2583;635.9178;-21.9084;31.5;25.8008
663.2583;635.9178;-21.9084;31.5;12.9004
663.2583;635.9178;-21.9084;31.5;38.7012
