521.39716;477.61309;-55.7573;136.5;25.5396
521.39716;477.61309;-55.7573;136.5;12.7698
521.39716;477.61309;-55.7573;136.5;38.3094
521.39716;477.61309;-55.7573;136.5;51.0792
521.39716;477.61309;-55.7573;136.5;76.6189
540.74048;491.37561;-55.6171;139.5;25.5575
540.74048;491.37561;-55.6171;139.5;12.7788
540.74048;491.37561;-55.6171;139.5;38.3363
540.74048;491.37561;-55.6171;139.5;51.1151
540.74048;491.37561;-55.6171;139.5;76.6729
614.28484;546.14093;-56.0116;138.0;25.6545
614.28484;546.14093;-56.0116;138.0;12.8273
614.28484;546.14093;-56.0116;138.0;38.4818
614.28484;546.14093;-56.0116;138.0;51.3091
614.28484;546.14093;-56.0116;138.0;76.9639
590.05916;527.98779;-55.6719;138.0;25.614
590.05916;527.98779;-55.6719;138.0;12.807
590.05916;527.98779;-55.6719;138.0;38.421
590.05916;527.98779;-55.6719;138.0;51.2281
590.05916;527.98779;-55.6719;138.0;76.8423
630.46101;558.25912;-56.2758;138.0;25.676
630.46101;558.25912;-56.2758;138.0;38.5141
630.46101;558.25912;-56.2758;138.0;77.0284
559.31793;505.55904;-55.6365;136.5;25.5835
559.31793;505.55904;-55.6365;136.5;12.7918
559.31793;505.55904;-55.6365;136.5;38.3753
559.31793;505.55904;-55.6365;136.5;51.1672
559.31793;505.55904;-55.6365;136.5;76.7509
647.04906;570.04866;-56.7446;136.5;25.6966
647.04906;570.04866;-56.7446;136.5;51.3933
647.04906;570.04866;-56.7446;136.5;77.0902
496.78136;460.31639;-54.6113;141.0;25.5058
496.78136;460.31639;-54.6113;141.0;12.7529
496.78136;460.31639;-54.6113;141.0;38.2588
496.78136;460.31639;-54.6113;141.0;51.0117
496.78136;460.31639;-54.6113;141.0;76.5177
480.78362;447.98558;-66.4005;144.0;25.5657
480.78362;447.98558;-66.4005;144.0;51.1314
480.78362;447.98558;-66.4005;144.0;76.6972
663.28012;583.08815;-52.5424;139.5;25.6926
663.28012;583.08815;-52.5424;139.5;12.8463
